id,age,capital-gain,capital-loss,hours-per-week,class
3068,50,0,0,33,<=50K
3069,47,0,0,60,<=50K
3070,21,0,0,40,<=50K
3071,49,0,0,40,<=50K
3072,38,0,0,40,<=50K
3073,28,0,0,50,<=50K
3074,29,0,0,40,<=50K
3075,31,0,0,35,<=50K
3076,30,0,0,52,<=50K
3077,30,0,0,44,<=50K
3078,30,0,0,50,<=50K
3079,38,0,0,40,<=50K
3080,27,0,0,45,<=50K
3081,54,3103,0,40,>50K
3082,32,3103,0,38,>50K
3083,23,2580,0,40,<=50K
3084,62,0,0,40,<=50K
3085,20,0,0,32,<=50K
3086,23,0,0,66,<=50K
3087,48,0,0,40,<=50K
3088,60,0,0,26,<=50K
3089,22,0,0,40,<=50K
3090,56,0,0,40,>50K
3091,63,0,0,50,>50K
3092,73,1264,0,10,<=50K
3093,22,0,0,40,<=50K
3094,51,0,0,40,<=50K
3095,39,0,0,40,<=50K
3096,31,0,0,50,<=50K
3097,52,0,0,40,<=50K
3098,46,0,0,40,>50K
3099,32,0,0,24,>50K
3100,46,0,0,40,<=50K
3101,46,0,0,25,<=50K
3102,29,1506,0,40,<=50K
3103,33,0,0,40,<=50K
3104,23,0,0,40,<=50K
3105,41,0,0,55,<=50K
3106,50,0,0,40,<=50K
3107,69,0,0,24,<=50K
3108,30,0,0,55,<=50K
3109,21,0,0,35,<=50K
3110,29,0,0,40,<=50K
3111,43,0,0,50,<=50K
3112,44,0,0,60,<=50K
3113,33,0,0,40,>50K
3114,51,0,0,45,<=50K
3115,25,0,0,20,<=50K
3116,23,0,0,40,<=50K
3117,36,0,0,40,>50K
3118,23,0,0,40,<=50K
3119,28,0,0,35,<=50K
3120,39,0,0,40,<=50K
3121,60,0,0,50,>50K
3122,34,0,0,50,>50K
3123,62,0,0,20,<=50K
3124,53,0,0,60,<=50K
3125,25,0,0,45,<=50K
3126,36,15024,0,40,>50K
3127,29,0,0,45,<=50K
3128,31,0,0,35,<=50K
3129,44,0,0,40,<=50K
3130,49,0,0,60,<=50K
3131,58,0,0,40,<=50K
3132,38,0,0,40,<=50K
3133,39,15024,0,60,>50K
3134,22,0,0,40,<=50K
3135,38,0,0,55,>50K
3136,47,0,0,40,<=50K
3137,19,0,0,40,<=50K
3138,38,0,0,45,<=50K
3139,39,0,0,40,<=50K
3140,50,0,0,50,<=50K
3141,38,0,0,35,<=50K
3142,19,0,0,20,<=50K
3143,51,0,0,40,<=50K
3144,40,0,0,45,<=50K
3145,35,0,1887,52,>50K
3146,28,0,0,45,>50K
3147,47,0,0,40,<=50K
3148,51,99999,0,50,>50K
3149,34,0,0,48,>50K
3150,17,0,0,20,<=50K
3151,33,10520,0,80,>50K
3152,33,0,0,24,<=50K
3153,30,0,0,40,<=50K
3154,49,0,0,40,>50K
3155,46,0,0,60,<=50K
3156,38,0,0,60,<=50K
3157,43,15024,0,50,>50K
3158,32,0,0,40,<=50K
3159,26,0,0,40,<=50K
3160,21,0,0,24,<=50K
3161,28,0,0,11,<=50K
3162,36,0,0,40,<=50K
3163,55,0,0,40,>50K
3164,56,0,0,40,<=50K
3165,33,0,0,45,>50K
3166,49,3781,0,40,<=50K
3167,47,0,0,40,>50K
3168,62,0,1902,1,>50K
3169,42,0,0,40,<=50K
3170,41,0,0,50,<=50K
3171,31,0,0,30,<=50K
3172,48,3411,0,70,<=50K
3173,32,0,0,40,<=50K
3174,19,0,0,53,<=50K
3175,47,0,0,40,<=50K
3176,24,0,0,60,>50K
3177,18,0,0,28,<=50K
3178,58,0,0,40,<=50K
3179,49,0,0,40,>50K
3180,31,0,0,35,<=50K
3181,23,0,0,40,<=50K
3182,32,0,0,77,<=50K
3183,22,0,0,10,<=50K
3184,51,0,0,99,>50K
3185,39,0,0,72,<=50K
3186,31,0,0,40,<=50K
3187,38,0,0,40,<=50K
3188,68,0,1258,40,<=50K
3189,37,0,0,40,<=50K
3190,25,0,0,50,>50K
3191,37,0,0,40,<=50K
3192,55,0,0,38,<=50K
3193,32,0,1579,36,<=50K
3194,51,0,0,40,>50K
3195,36,0,0,40,<=50K
3196,46,0,0,40,<=50K
3197,55,0,0,40,>50K
3198,51,0,0,40,<=50K
3199,50,0,0,40,<=50K
3200,47,0,0,65,<=50K
3201,42,0,0,40,>50K
3202,48,0,0,40,<=50K
3203,61,0,2057,70,<=50K
3204,35,0,0,35,<=50K
3205,36,0,0,40,<=50K
3206,31,0,0,40,<=50K
3207,45,15024,0,44,>50K
3208,56,0,0,50,<=50K
3209,36,0,0,40,<=50K
3210,26,0,0,40,<=50K
3211,37,0,0,40,<=50K
3212,38,0,0,35,<=50K
3213,34,0,0,40,<=50K
3214,29,0,0,40,<=50K
3215,37,0,0,25,<=50K
3216,52,0,0,40,<=50K
3217,20,0,0,32,<=50K
3218,43,0,0,40,>50K
3219,33,0,0,40,<=50K
3220,63,0,0,40,<=50K
3221,67,0,0,20,<=50K
3222,24,0,0,40,<=50K
3223,29,0,0,40,<=50K
3224,37,0,0,40,<=50K
3225,54,0,0,60,<=50K
3226,66,0,0,40,>50K
3227,57,0,0,45,<=50K
3228,36,0,0,50,<=50K
3229,41,0,0,45,>50K
3230,48,0,0,45,<=50K
3231,24,0,0,65,<=50K
3232,66,0,0,45,<=50K
3233,29,0,0,60,<=50K
3234,44,0,0,20,<=50K
3235,45,0,0,60,<=50K
3236,27,0,0,40,<=50K
3237,36,0,0,40,>50K
3238,36,0,0,50,<=50K
3239,32,0,0,55,<=50K
3240,18,0,0,20,<=50K
3241,39,0,1721,45,<=50K
3242,25,0,0,40,<=50K
3243,26,0,0,40,<=50K
3244,63,0,0,40,>50K
3245,50,0,0,45,<=50K
3246,47,0,0,40,<=50K
3247,17,0,0,15,<=50K
3248,46,15024,0,40,>50K
3249,34,6849,0,70,<=50K
3250,26,0,0,45,<=50K
3251,48,0,0,40,<=50K
3252,47,0,1977,60,>50K
3253,40,0,0,40,<=50K
3254,21,0,0,40,<=50K
3255,55,0,0,40,<=50K
3256,37,0,0,40,>50K
3257,41,0,0,40,>50K
3258,34,0,0,35,<=50K
3259,47,0,0,50,>50K
3260,39,5178,0,60,>50K
3261,36,0,0,40,<=50K
3262,29,0,0,40,<=50K
3263,46,0,0,40,<=50K
3264,77,0,1668,30,<=50K
3265,27,0,0,40,>50K
3266,19,0,0,40,<=50K
3267,38,0,1902,40,<=50K
3268,18,0,0,6,<=50K
3269,54,0,0,35,<=50K
3270,33,0,1672,50,<=50K
3271,45,0,0,40,<=50K
3272,28,0,0,50,>50K
3273,26,0,0,43,<=50K
3274,26,0,0,50,<=50K
3275,41,0,0,40,<=50K
3276,21,0,0,40,<=50K
3277,38,0,0,40,>50K
3278,26,0,0,40,<=50K
3279,49,0,0,50,<=50K
3280,26,0,0,40,<=50K
3281,43,0,0,40,<=50K
3282,22,0,0,25,<=50K
3283,73,0,0,45,<=50K
3284,33,0,0,35,<=50K
3285,25,0,0,40,<=50K
3286,36,0,0,40,<=50K
3287,25,0,0,42,<=50K
3288,42,0,0,45,<=50K
3289,54,0,0,16,<=50K
3290,33,0,0,55,>50K
3291,79,0,0,40,<=50K
3292,48,7688,0,40,>50K
3293,52,0,0,45,<=50K
3294,23,0,0,38,<=50K
3295,25,0,0,40,<=50K
3296,54,0,0,40,<=50K
3297,47,0,0,40,>50K
3298,21,0,0,16,<=50K
3299,45,7298,0,40,>50K
3300,22,0,0,40,<=50K
3301,27,0,0,40,<=50K
3302,51,0,0,40,<=50K
3303,56,0,0,60,>50K
3304,31,0,0,50,<=50K
3305,59,7298,0,12,>50K
3306,36,0,0,50,>50K
3307,46,0,0,48,>50K
3308,24,0,0,40,<=50K
3309,47,2829,0,40,<=50K
3310,29,0,0,40,<=50K
3311,34,0,0,48,>50K
3312,26,0,0,42,>50K
3313,19,0,0,25,<=50K
3314,42,0,0,40,>50K
3315,56,0,0,30,<=50K
3316,42,0,0,30,<=50K
3317,35,3137,0,40,<=50K
3318,43,0,1887,45,>50K
3319,17,0,0,15,<=50K
3320,38,0,0,40,<=50K
3321,33,0,0,40,<=50K
3322,20,0,0,40,<=50K
3323,48,0,0,44,<=50K
3324,38,0,1740,40,<=50K
3325,46,3103,0,40,>50K
3326,72,0,0,6,<=50K
3327,30,0,0,40,<=50K
3328,31,0,0,40,<=50K
3329,29,0,0,40,<=50K
3330,83,0,0,20,<=50K
3331,61,0,0,40,>50K
3332,42,0,0,32,<=50K
3333,23,0,0,40,<=50K
3334,20,0,0,18,<=50K
3335,42,0,0,38,<=50K
3336,27,0,0,20,<=50K
3337,44,0,0,50,>50K
3338,62,0,0,40,<=50K
3339,66,0,0,60,>50K
3340,22,0,0,23,<=50K
3341,32,0,0,45,<=50K
3342,30,0,0,50,<=50K
3343,43,7688,0,40,>50K
3344,56,0,0,45,<=50K
3345,64,0,0,40,<=50K
3346,31,0,0,30,<=50K
3347,46,0,0,55,<=50K
3348,45,0,0,32,<=50K
3349,41,0,0,40,<=50K
3350,52,0,0,48,>50K
3351,19,0,0,30,<=50K
3352,34,0,0,40,<=50K
3353,57,0,0,50,>50K
3354,30,0,0,38,<=50K
3355,39,0,0,60,>50K
3356,41,0,0,40,<=50K
3357,21,0,0,25,<=50K
3358,31,0,0,50,<=50K
3359,39,27828,0,55,>50K
3360,20,0,0,36,<=50K
3361,26,0,0,50,>50K
3362,36,0,0,40,<=50K
3363,29,0,0,40,<=50K
3364,24,0,0,60,<=50K
3365,28,0,1876,70,<=50K
3366,36,0,0,35,<=50K
3367,42,0,0,40,<=50K
3368,18,0,0,40,<=50K
3369,34,0,0,40,>50K
3370,27,0,0,40,<=50K
3371,39,0,1902,60,>50K
3372,50,0,0,44,<=50K
3373,26,0,0,40,>50K
3374,52,0,0,60,>50K
3375,32,0,0,48,<=50K
3376,19,0,0,30,<=50K
3377,36,0,0,60,<=50K
3378,28,0,0,55,<=50K
3379,45,0,0,45,>50K
3380,25,0,0,32,<=50K
3381,42,0,0,40,<=50K
3382,24,0,0,40,<=50K
3383,55,0,0,30,<=50K
3384,59,0,1977,40,>50K
3385,31,0,0,40,<=50K
3386,28,0,0,40,<=50K
3387,30,0,0,40,<=50K
3388,19,0,0,10,<=50K
3389,22,0,0,40,<=50K
3390,20,0,0,30,<=50K
3391,50,0,0,40,<=50K
3392,23,0,1669,40,<=50K
3393,19,0,0,40,<=50K
3394,19,0,0,30,<=50K
3395,22,0,0,55,<=50K
3396,21,0,0,25,<=50K
3397,53,0,0,40,>50K
3398,46,0,0,40,>50K
3399,20,0,0,40,<=50K
3400,42,1151,0,40,<=50K
3401,65,0,0,60,<=50K
3402,55,0,0,40,<=50K
3403,18,0,0,18,<=50K
3404,33,0,0,40,<=50K
3405,33,0,0,21,<=50K
3406,21,0,0,40,<=50K
3407,47,0,0,40,<=50K
3408,26,0,0,40,<=50K
3409,34,0,0,40,<=50K
3410,22,0,0,40,<=50K
3411,61,0,0,40,<=50K
3412,79,0,0,7,<=50K
3413,18,0,0,20,<=50K
3414,39,0,1590,40,<=50K
3415,49,5013,0,45,<=50K
3416,31,0,0,40,<=50K
3417,47,0,0,40,<=50K
3418,36,0,0,50,>50K
3419,25,0,0,45,<=50K
3420,50,0,0,65,<=50K
3421,41,0,0,40,<=50K
3422,18,0,0,20,<=50K
3423,38,0,0,40,>50K
3424,38,15024,0,50,>50K
3425,37,0,0,50,>50K
3426,19,0,0,15,<=50K
3427,22,0,0,15,<=50K
3428,19,0,0,75,<=50K
3429,56,0,0,40,<=50K
3430,20,0,0,30,<=50K
3431,52,0,0,25,<=50K
3432,35,0,0,40,<=50K
3433,29,0,0,56,<=50K
3434,23,0,0,36,<=50K
3435,33,0,0,40,<=50K
3436,17,0,0,30,<=50K
3437,36,0,0,40,<=50K
3438,21,0,0,40,<=50K
3439,19,0,0,10,<=50K
3440,28,0,0,20,<=50K
3441,19,0,0,12,<=50K
3442,51,0,0,50,<=50K
3443,38,0,0,30,<=50K
3444,19,0,0,35,<=50K
3445,46,8614,0,70,>50K
3446,42,0,0,70,<=50K
3447,19,0,0,25,<=50K
3448,29,0,0,55,<=50K
3449,39,0,0,45,>50K
3450,21,0,0,40,<=50K
3451,30,0,0,40,<=50K
3452,38,0,0,48,<=50K
3453,47,0,0,40,<=50K
3454,34,0,0,40,<=50K
3455,46,0,0,40,<=50K
3456,20,0,0,24,<=50K
3457,46,0,0,99,>50K
3458,50,0,0,40,<=50K
3459,50,0,0,40,<=50K
3460,35,0,0,40,<=50K
3461,32,0,0,40,<=50K
3462,22,0,0,25,<=50K
3463,37,0,0,16,<=50K
3464,25,0,0,10,<=50K
3465,38,0,0,40,<=50K
3466,39,0,0,40,<=50K
3467,22,0,0,40,<=50K
3468,25,3103,0,45,>50K
3469,18,0,0,40,<=50K
3470,25,0,0,50,<=50K
3471,65,0,0,20,<=50K
3472,72,0,0,30,<=50K
3473,25,0,0,38,<=50K
3474,22,0,0,40,<=50K
3475,36,0,0,40,>50K
3476,27,0,0,40,<=50K
3477,33,0,0,40,<=50K
3478,28,0,0,40,<=50K
3479,30,0,0,40,>50K
3480,24,0,0,37,<=50K
3481,26,0,0,40,<=50K
3482,38,0,0,40,<=50K
3483,20,0,0,40,<=50K
3484,38,0,0,40,>50K
3485,75,0,0,40,<=50K
3486,35,0,0,32,<=50K
3487,50,0,0,40,<=50K
3488,23,0,0,40,<=50K
3489,74,0,0,12,<=50K
3490,38,0,0,40,>50K
3491,43,0,0,60,<=50K
3492,53,4386,0,40,>50K
3493,21,0,0,40,<=50K
3494,33,0,0,40,<=50K
3495,21,0,1721,40,<=50K
3496,55,0,0,40,<=50K
3497,23,0,0,10,<=50K
3498,49,0,0,40,<=50K
3499,62,0,0,40,>50K
3500,17,0,0,17,<=50K
3501,25,0,0,50,<=50K
3502,33,0,0,50,<=50K
3503,34,0,0,55,<=50K
3504,20,0,0,40,<=50K
3505,52,0,0,40,<=50K
3506,31,0,0,50,<=50K
3507,35,0,0,40,<=50K
3508,28,0,0,40,<=50K
3509,31,0,0,40,<=50K
3510,36,0,0,48,<=50K
3511,17,0,0,20,<=50K
3512,27,0,0,32,<=50K
3513,38,0,0,40,>50K
3514,38,0,0,40,<=50K
3515,44,0,0,52,>50K
3516,41,0,0,40,<=50K
3517,30,0,0,40,<=50K
3518,20,0,0,20,<=50K
3519,70,0,0,2,>50K
3520,39,0,0,60,>50K
3521,37,3942,0,99,<=50K
3522,63,0,0,10,<=50K
3523,18,0,0,12,<=50K
3524,21,0,0,20,<=50K
3525,34,0,0,40,>50K
3526,17,0,0,25,<=50K
3527,32,0,0,50,>50K
3528,37,0,0,40,<=50K
3529,28,0,0,38,<=50K
3530,20,0,0,25,<=50K
3531,29,0,0,50,<=50K
3532,32,0,0,40,>50K
3533,27,0,0,40,<=50K
3534,44,0,0,38,<=50K
3535,25,0,0,40,<=50K
3536,38,0,0,60,<=50K
3537,52,0,0,40,<=50K
3538,68,6418,0,35,>50K
3539,55,0,0,30,<=50K
3540,41,0,0,50,<=50K
3541,36,0,0,40,<=50K
3542,35,0,0,48,<=50K
3543,62,0,0,45,<=50K
3544,32,0,0,40,<=50K
3545,57,0,0,60,>50K
3546,42,25236,0,20,>50K
3547,47,0,0,40,>50K
3548,34,4416,0,30,<=50K
3549,19,0,0,40,<=50K
3550,36,0,0,40,<=50K
3551,37,0,0,40,>50K
3552,57,0,0,40,>50K
3553,43,0,0,40,>50K
3554,51,0,0,50,>50K
3555,48,0,1876,50,<=50K
3556,50,0,0,20,<=50K
3557,28,0,0,40,<=50K
3558,26,0,0,40,<=50K
3559,35,0,0,50,<=50K
3560,26,0,0,40,<=50K
3561,32,0,0,40,<=50K
3562,37,0,0,40,<=50K
3563,24,0,0,40,<=50K
3564,73,0,0,16,>50K
3565,25,0,0,45,<=50K
3566,31,0,0,38,<=50K
3567,20,0,0,40,<=50K
3568,26,0,0,40,<=50K
3569,26,2407,0,36,<=50K
3570,43,0,0,48,>50K
3571,61,0,0,60,<=50K
3572,34,4650,0,50,<=50K
3573,43,0,0,55,<=50K
3574,33,0,0,50,>50K
3575,42,7298,0,52,>50K
3576,42,0,0,40,<=50K
3577,18,0,0,30,<=50K
3578,48,0,0,40,<=50K
3579,41,0,0,52,<=50K
3580,47,8614,0,65,>50K
3581,50,0,0,35,<=50K
3582,57,0,0,45,<=50K
3583,21,0,0,40,<=50K
3584,28,0,0,40,>50K
3585,42,0,0,45,>50K
3586,33,0,0,50,>50K
3587,53,0,0,40,<=50K
3588,39,0,0,45,<=50K
3589,17,0,0,20,<=50K
3590,35,7298,0,45,>50K
3591,50,0,0,40,>50K
3592,58,15024,0,50,>50K
3593,21,0,0,40,<=50K
3594,66,0,0,40,<=50K
3595,59,0,0,40,<=50K
3596,21,0,0,20,<=50K
3597,20,0,0,60,<=50K
3598,25,0,0,60,<=50K
3599,21,0,0,40,<=50K
3600,53,0,0,40,>50K
3601,64,0,0,35,>50K
3602,19,0,0,30,<=50K
3603,59,0,1977,55,>50K
3604,36,0,0,30,<=50K
3605,55,0,0,40,<=50K
3606,20,0,0,32,<=50K
3607,28,0,0,40,<=50K
3608,34,0,0,50,<=50K
3609,20,0,0,35,<=50K
3610,41,0,0,40,>50K
3611,33,0,0,55,<=50K
3612,24,0,0,40,<=50K
3613,42,0,0,40,<=50K
3614,28,0,0,42,<=50K
3615,58,0,0,35,<=50K
3616,34,0,0,40,<=50K
3617,22,0,0,40,<=50K
3618,26,0,0,40,<=50K
3619,30,0,0,40,>50K
3620,67,0,0,20,>50K
3621,46,4650,0,44,<=50K
3622,35,0,0,52,<=50K
3623,42,0,0,40,<=50K
3624,24,0,0,40,<=50K
3625,18,0,0,16,<=50K
3626,34,0,0,40,<=50K
3627,21,0,0,40,<=50K
3628,49,0,0,40,>50K
3629,48,0,0,40,<=50K
3630,25,0,0,32,<=50K
3631,38,7688,0,60,>50K
3632,28,0,0,37,<=50K
3633,22,0,0,40,<=50K
3634,43,0,0,38,<=50K
3635,49,0,0,40,>50K
3636,54,5721,0,35,<=50K
3637,35,0,0,40,<=50K
3638,36,0,0,48,<=50K
3639,18,0,0,21,<=50K
3640,45,0,0,25,<=50K
3641,22,0,0,20,<=50K
3642,47,0,0,45,<=50K
3643,23,0,0,40,<=50K
3644,36,0,0,40,<=50K
3645,23,0,0,30,<=50K
3646,53,0,0,40,>50K
3647,23,0,0,40,<=50K
3648,67,0,0,5,<=50K
3649,51,7298,0,55,>50K
3650,52,0,0,40,<=50K
3651,47,0,0,40,<=50K
3652,47,4064,0,40,<=50K
3653,29,594,0,24,<=50K
3654,19,0,0,20,<=50K
3655,66,0,0,17,>50K
3656,38,0,0,50,<=50K
3657,67,0,0,32,>50K
3658,33,0,0,50,<=50K
3659,51,0,0,40,>50K
3660,30,0,0,55,<=50K
3661,43,0,0,50,>50K
3662,29,0,0,50,<=50K
3663,38,0,0,40,<=50K
3664,58,0,0,40,<=50K
3665,56,0,0,40,>50K
3666,41,0,0,40,<=50K
3667,43,0,0,50,>50K
3668,50,7298,0,65,>50K
3669,73,0,0,25,<=50K
3670,45,7688,0,40,>50K
3671,18,0,0,20,<=50K
3672,33,0,0,40,<=50K
3673,20,0,0,20,<=50K
3674,37,0,0,40,<=50K
3675,29,0,0,40,<=50K
3676,22,0,0,40,<=50K
3677,61,0,0,40,>50K
3678,27,0,0,30,<=50K
3679,47,0,0,40,<=50K
3680,56,0,0,16,<=50K
3681,26,0,0,40,<=50K
3682,30,0,0,45,<=50K
3683,60,0,1902,40,>50K
3684,30,0,0,40,<=50K
3685,28,0,0,45,<=50K
3686,64,0,0,20,<=50K
3687,32,0,0,40,<=50K
3688,32,0,0,40,<=50K
3689,31,6849,0,40,<=50K
3690,36,0,0,45,<=50K
3691,32,0,0,70,>50K
3692,49,0,0,44,<=50K
3693,40,0,0,40,<=50K
3694,41,0,0,40,<=50K
3695,51,0,0,50,<=50K
3696,45,0,0,40,<=50K
3697,41,0,0,40,<=50K
3698,54,0,0,40,<=50K
3699,19,0,0,25,<=50K
3700,36,0,0,40,<=50K
3701,45,0,0,40,<=50K
3702,58,0,0,40,<=50K
3703,60,0,0,40,<=50K
3704,34,0,0,40,>50K
3705,58,0,0,40,<=50K
3706,53,0,0,40,<=50K
3707,42,0,0,40,<=50K
3708,49,0,0,40,<=50K
3709,54,0,0,30,<=50K
3710,64,0,0,28,<=50K
3711,62,0,0,35,<=50K
3712,31,0,0,45,<=50K
3713,28,0,0,50,<=50K
3714,58,0,0,60,<=50K
3715,52,0,0,40,<=50K
3716,22,0,0,40,<=50K
3717,58,0,0,40,>50K
3718,25,0,0,40,<=50K
3719,33,0,0,40,<=50K
3720,69,0,0,40,<=50K
3721,18,0,0,35,<=50K
3722,48,0,0,40,<=50K
3723,26,0,0,20,<=50K
3724,43,6849,0,50,<=50K
3725,35,0,0,40,<=50K
3726,33,0,0,5,<=50K
3727,52,0,0,36,>50K
3728,62,0,0,40,<=50K
3729,50,0,1887,40,>50K
3730,30,0,0,40,<=50K
3731,25,0,0,40,<=50K
3732,19,0,0,27,<=50K
3733,58,0,0,55,>50K
3734,41,0,0,40,<=50K
3735,28,0,0,50,<=50K
3736,33,0,0,40,<=50K
3737,51,0,0,40,<=50K
3738,27,0,0,60,<=50K
3739,26,0,0,40,<=50K
3740,19,0,0,40,<=50K
3741,32,0,0,60,<=50K
3742,27,0,0,40,<=50K
3743,50,0,0,40,>50K
3744,29,0,0,40,<=50K
3745,67,0,0,45,<=50K
3746,53,0,0,40,<=50K
3747,58,0,0,60,<=50K
3748,47,0,0,40,>50K
3749,30,0,0,40,<=50K
3750,40,7688,0,48,>50K
3751,45,0,0,32,<=50K
3752,41,0,0,40,<=50K
3753,26,0,0,50,<=50K
3754,27,0,0,40,<=50K
3755,44,0,0,38,<=50K
3756,72,0,0,50,<=50K
3757,24,0,0,40,<=50K
3758,34,0,0,40,<=50K
3759,66,0,0,40,>50K
3760,35,0,1741,50,<=50K
3761,37,0,0,45,<=50K
3762,65,0,0,16,<=50K
3763,23,0,0,40,<=50K
3764,52,0,0,40,<=50K
3765,35,0,0,65,<=50K
3766,43,0,0,50,<=50K
3767,46,0,0,45,>50K
3768,17,0,0,10,<=50K
3769,18,0,0,40,<=50K
3770,48,0,0,40,<=50K
3771,33,0,0,75,<=50K
3772,31,0,0,30,<=50K
3773,28,0,0,40,>50K
3774,30,0,0,30,<=50K
3775,18,0,0,5,<=50K
3776,33,0,0,45,<=50K
3777,46,0,0,60,>50K
3778,50,0,0,60,<=50K
3779,43,0,1977,60,>50K
3780,29,0,0,40,<=50K
3781,18,0,0,40,<=50K
3782,47,0,0,60,>50K
3783,28,0,0,55,<=50K
3784,60,0,0,40,<=50K
3785,34,0,0,40,<=50K
3786,25,0,0,40,<=50K
3787,19,0,0,40,<=50K
3788,35,0,0,40,<=50K
3789,41,0,0,38,<=50K
3790,23,0,0,40,<=50K
3791,69,0,0,35,<=50K
3792,44,0,0,45,>50K
3793,49,99999,0,40,>50K
3794,31,0,0,53,<=50K
3795,36,7298,0,40,>50K
3796,33,0,0,25,<=50K
3797,35,0,0,50,<=50K
3798,53,0,0,50,>50K
3799,32,0,0,40,>50K
3800,26,0,0,45,<=50K
3801,40,0,0,55,<=50K
3802,35,0,0,60,>50K
3803,52,0,0,60,<=50K
3804,32,0,0,1,<=50K
3805,18,0,0,25,<=50K
3806,58,15024,0,60,>50K
3807,26,0,0,40,<=50K
3808,33,0,0,40,<=50K
3809,39,0,0,40,<=50K
3810,47,0,0,40,<=50K
3811,33,0,0,40,<=50K
3812,28,0,0,48,<=50K
3813,48,0,0,50,<=50K
3814,67,0,2174,40,>50K
3815,22,0,0,20,<=50K
3816,62,4650,0,40,<=50K
3817,42,0,0,45,<=50K
3818,53,0,0,20,<=50K
3819,64,0,0,40,<=50K
3820,29,0,0,40,<=50K
3821,51,0,0,60,>50K
3822,64,0,0,50,<=50K
3823,24,0,0,40,>50K
3824,47,0,0,40,<=50K
3825,35,0,0,40,>50K
3826,31,0,0,40,<=50K
3827,64,0,0,40,<=50K
3828,38,0,0,20,>50K
3829,42,0,0,50,>50K
3830,46,0,0,40,<=50K
3831,37,0,0,40,<=50K
3832,30,0,0,40,<=50K
3833,33,0,0,40,<=50K
3834,52,0,0,40,<=50K
3835,21,0,0,60,<=50K
3836,48,0,0,40,<=50K
3837,22,0,0,60,<=50K
3838,20,0,0,60,<=50K
3839,80,9386,0,40,>50K
3840,47,0,0,40,<=50K
3841,35,15024,0,65,>50K
3842,37,0,0,45,>50K
3843,73,0,0,20,<=50K
3844,45,0,0,30,<=50K
3845,34,0,0,63,<=50K
3846,35,0,0,40,<=50K
3847,41,15024,0,40,>50K
3848,36,0,0,40,<=50K
3849,40,7298,0,40,>50K
3850,26,0,0,40,<=50K
3851,27,0,0,50,<=50K
3852,52,0,0,40,>50K
3853,45,0,0,55,<=50K
3854,39,0,0,40,<=50K
3855,30,0,0,40,<=50K
3856,38,0,1977,60,>50K
3857,43,0,0,40,>50K
3858,20,0,0,20,<=50K
3859,38,27828,0,60,>50K
3860,30,0,0,40,<=50K
3861,30,0,0,40,<=50K
3862,59,0,0,24,<=50K
3863,30,0,0,40,<=50K
3864,43,0,0,42,<=50K
3865,49,0,0,60,<=50K
3866,40,0,0,40,<=50K
3867,34,0,0,23,<=50K
3868,47,0,0,40,<=50K
3869,57,3137,0,40,<=50K
3870,64,0,2415,50,>50K
3871,35,0,0,30,<=50K
3872,39,4386,0,45,>50K
3873,90,0,0,7,<=50K
3874,30,0,0,40,<=50K
3875,71,6514,0,40,>50K
3876,29,0,0,40,<=50K
3877,40,0,0,50,>50K
3878,39,0,0,40,<=50K
3879,53,0,0,40,>50K
3880,50,0,0,60,<=50K
3881,50,4386,0,40,<=50K
3882,28,0,0,40,<=50K
3883,79,0,0,20,<=50K
3884,70,0,0,6,<=50K
3885,44,0,0,40,<=50K
3886,41,0,0,40,<=50K
3887,27,0,0,40,<=50K
3888,19,0,0,30,<=50K
3889,18,0,0,25,<=50K
3890,37,0,1564,50,>50K
3891,20,0,0,15,<=50K
3892,33,0,1602,40,<=50K
3893,53,0,0,45,>50K
3894,56,0,0,40,<=50K
3895,18,0,0,20,<=50K
3896,54,0,0,37,<=50K
3897,40,0,0,20,<=50K
3898,45,0,0,40,<=50K
3899,27,0,0,40,<=50K
3900,48,0,0,40,<=50K
3901,35,0,0,55,>50K
3902,27,0,0,48,<=50K
3903,72,0,0,20,>50K
3904,27,0,0,45,<=50K
3905,22,0,0,10,<=50K
3906,29,0,0,40,<=50K
3907,34,0,0,40,<=50K
3908,51,0,0,84,<=50K
3909,54,0,0,20,<=50K
3910,25,0,0,40,<=50K
3911,35,0,0,50,>50K
3912,36,0,0,40,<=50K
3913,57,0,0,54,<=50K
3914,28,0,0,40,<=50K
3915,34,0,0,42,<=50K
3916,58,0,0,38,<=50K
3917,37,7688,0,55,>50K
3918,61,0,0,50,>50K
3919,48,0,0,25,>50K
3920,64,0,0,15,<=50K
3921,50,0,0,45,<=50K
3922,34,0,0,40,<=50K
3923,21,0,0,80,<=50K
3924,59,0,0,20,<=50K
3925,75,0,0,10,<=50K
3926,30,0,0,40,<=50K
3927,26,2885,0,40,<=50K
3928,20,0,0,20,<=50K
3929,53,0,0,40,<=50K
3930,48,7688,0,50,>50K
3931,33,0,0,40,<=50K
3932,47,0,0,40,<=50K
3933,51,0,0,50,<=50K
3934,54,0,0,40,<=50K
3935,51,0,0,55,>50K
3936,47,0,0,35,<=50K
3937,34,0,0,45,>50K
3938,31,0,0,60,<=50K
3939,42,0,0,90,>50K
3940,24,0,0,40,<=50K
3941,18,0,0,40,<=50K
3942,79,0,0,5,<=50K
3943,38,0,0,40,<=50K
3944,67,9386,0,40,>50K
3945,25,0,0,40,<=50K
3946,47,0,0,40,<=50K
